PlantCode,PlantName,GeneratorID,Technology,WinterCapacityMW,RRMWperMin,minUpHr,minDnHr
50054,Rice University,GEN2,Natural Gas Fired Combustion Turbine,3.8,0.76,1,1
50067,Borger Plant,GEN1,Other Gases,27.5,0,1,1
50101,WestRock (TX),GEN1,Wood/Wood Waste Biomass,9.5,0,1,1
50101,WestRock (TX),GEN2,Wood/Wood Waste Biomass,33,0,1,1
50101,WestRock (TX),GEN3,Wood/Wood Waste Biomass,18,0,1,1
50109,Paris Energy Center,GEN1,Natural Gas Fired Combined Cycle,91,0.6006,4,16
50109,Paris Energy Center,GEN2,Natural Gas Fired Combined Cycle,94,0.6204,4,16
50109,Paris Energy Center,GEN3,Natural Gas Fired Combined Cycle,90,0.594,4,16
50118,Hal C Weaver Power Plant,GEN10,Natural Gas Fired Combined Cycle,32.5,0.2145,4,16
50118,Hal C Weaver Power Plant,GEN4,Natural Gas Fired Combined Cycle,7.6,0.05016,4,16
50118,Hal C Weaver Power Plant,GEN5,Natural Gas Fired Combined Cycle,6,0.0396,4,16
50118,Hal C Weaver Power Plant,GEN7,Natural Gas Fired Combined Cycle,27.2,0.17952,4,16
50118,Hal C Weaver Power Plant,GEN8,Natural Gas Fired Combined Cycle,45.8,0.30228,4,16
50118,Hal C Weaver Power Plant,GEN9,Natural Gas Fired Combined Cycle,25.7,0.16962,4,16
50121,Valero Refinery Corpus Christi West,PRU,All Other,12,0,1,1
50121,Valero Refinery Corpus Christi West,TG1,Petroleum Coke,26.9,0,1,1
50121,Valero Refinery Corpus Christi West,TG2,Petroleum Coke,26.9,0,1,1
50127,Signal Hill Generating LLC,GTA,Natural Gas Fired Combined Cycle,19.7,0.13002,4,16
50127,Signal Hill Generating LLC,GTB,Natural Gas Fired Combined Cycle,19.7,0.13002,4,16
50127,Signal Hill Generating LLC,GTC,Natural Gas Fired Combined Cycle,19.7,0.13002,4,16
50127,Signal Hill Generating LLC,STD,Natural Gas Fired Combined Cycle,16,0.1056,4,16
50137,Newgulf Cogen,GEN1,Natural Gas Fired Combustion Turbine,84,16.8,1,1
50141,Snider Industries,WGN1,Wood/Wood Waste Biomass,5,0,1,1
50150,Union Carbide Seadrift Cogen,GE10,Natural Gas Fired Combined Cycle,15,0.099,4,16
50150,Union Carbide Seadrift Cogen,GE11,Natural Gas Fired Combined Cycle,38,0.2508,4,16
50150,Union Carbide Seadrift Cogen,GEN5,Natural Gas Fired Combined Cycle,15,0.099,4,16
50150,Union Carbide Seadrift Cogen,GEN6,Natural Gas Fired Combined Cycle,38,0.2508,4,16
50150,Union Carbide Seadrift Cogen,GEN7,Natural Gas Fired Combined Cycle,6,0.0396,4,16
50150,Union Carbide Seadrift Cogen,GEN8,Natural Gas Fired Combined Cycle,38,0.2508,4,16
50150,Union Carbide Seadrift Cogen,GEN9,Natural Gas Fired Combined Cycle,15,0.099,4,16
50150,Union Carbide Seadrift Cogen,IGT,Natural Gas Fired Combined Cycle,12,0.0792,4,16
50153,Texas City Plant Union Carbide,STG,All Other,38,0,1,1
50229,Texas Petrochemicals,TG2,Natural Gas Steam Turbine,35,0.189,8,64
50241,Tenet Hospital,9541,Petroleum Liquids,2.1,0,1,1
50241,Tenet Hospital,9542,Natural Gas Internal Combustion Engine,2.1,0.525,1,1
50304,Shell Deer Park,GEN1,All Other,50,0,1,1
50304,Shell Deer Park,GEN2,All Other,50,0,1,1
50304,Shell Deer Park,GEN4,Other Gases,85,0,1,1
50304,Shell Deer Park,GEN5,Other Gases,75,0,1,1
50404,BP Chemicals Green Lake Plant,TG2,All Other,15,0,1,1
50404,BP Chemicals Green Lake Plant,TG3,All Other,23.8,0,1,1
50475,Corpus Christi,GEN1,Natural Gas Fired Combustion Turbine,41,8.2,1,1
50569,DFW Gas Recovery,GEN1,Landfill Gas,3.2,0,1,1
50569,DFW Gas Recovery,GEN2,Landfill Gas,3.2,0,1,1
50569,DFW Gas Recovery,GEN3,Landfill Gas,1.6,0,1,1
50569,DFW Gas Recovery,GEN4,Landfill Gas,1.6,0,1,1
50569,DFW Gas Recovery,GEN5,Landfill Gas,1.6,0,1,1
50569,DFW Gas Recovery,GEN6,Landfill Gas,1.6,0,1,1
50625,ExxonMobil Beaumont Refinery,ETG,Other Gases,5,0,1,1
50625,ExxonMobil Beaumont Refinery,TG22,Natural Gas Steam Turbine,25,0.135,8,64
50625,ExxonMobil Beaumont Refinery,TG23,Natural Gas Steam Turbine,38.6,0.20844,8,64
50625,ExxonMobil Beaumont Refinery,TG24,Natural Gas Fired Combustion Turbine,38,7.6,1,1
50625,ExxonMobil Beaumont Refinery,TG32,Natural Gas Steam Turbine,25,0.135,8,64
50625,ExxonMobil Beaumont Refinery,TG33,Natural Gas Steam Turbine,20,0.108,8,64
50625,ExxonMobil Beaumont Refinery,TG34,Natural Gas Steam Turbine,30,0.162,8,64
50625,ExxonMobil Beaumont Refinery,TG41,Natural Gas Fired Combustion Turbine,165,33,1,1
50625,ExxonMobil Beaumont Refinery,TG42,Natural Gas Fired Combustion Turbine,165,33,1,1
50625,ExxonMobil Beaumont Refinery,TG43,Natural Gas Fired Combustion Turbine,165,33,1,1
50815,Optim Energy Altura Cogen LLC,GEN1,Natural Gas Fired Combined Cycle,73.5,0.4851,4,16
50815,Optim Energy Altura Cogen LLC,GEN2,Natural Gas Fired Combined Cycle,76.6,0.50556,4,16
50815,Optim Energy Altura Cogen LLC,GEN3,Natural Gas Fired Combined Cycle,77.1,0.50886,4,16
50815,Optim Energy Altura Cogen LLC,GEN4,Natural Gas Fired Combined Cycle,77.8,0.51348,4,16
50815,Optim Energy Altura Cogen LLC,GEN5,Natural Gas Fired Combined Cycle,75.3,0.49698,4,16
50815,Optim Energy Altura Cogen LLC,GEN6,Natural Gas Fired Combined Cycle,121.7,0.80322,4,16
50815,Optim Energy Altura Cogen LLC,GEN7,Natural Gas Fired Combined Cycle,75.2,0.49632,4,16
50973,Motiva Enterprises Port Arthur Refinery,GN31,Natural Gas Fired Combined Cycle,8.6,0.05676,4,16
50973,Motiva Enterprises Port Arthur Refinery,GN32,Natural Gas Fired Combined Cycle,10.7,0.07062,4,16
50973,Motiva Enterprises Port Arthur Refinery,GN33,Natural Gas Fired Combined Cycle,22,0.1452,4,16
50973,Motiva Enterprises Port Arthur Refinery,GN34,Natural Gas Fired Combustion Turbine,16,3.2,1,1
50973,Motiva Enterprises Port Arthur Refinery,GN35,Natural Gas Fired Combined Cycle,38,0.2508,4,16
50973,Motiva Enterprises Port Arthur Refinery,GN41,Natural Gas Fired Combined Cycle,46.4,0.30624,4,16
50973,Motiva Enterprises Port Arthur Refinery,GN42,Natural Gas Fired Combined Cycle,46.4,0.30624,4,16
50973,Motiva Enterprises Port Arthur Refinery,GN43,Natural Gas Fired Combined Cycle,46.4,0.30624,4,16
50973,Motiva Enterprises Port Arthur Refinery,GN44,Natural Gas Fired Combined Cycle,46.4,0.30624,4,16
52065,Houston Plant,GEN1,All Other,6.1,0,1,1
52065,Houston Plant,GEN2,All Other,1.5,0,1,1
52088,Texas City Power Plant,GEN1,Natural Gas Fired Combined Cycle,139,0.9174,4,16
52088,Texas City Power Plant,GEN2,Natural Gas Fired Combined Cycle,115,0.759,4,16
52088,Texas City Power Plant,GEN3,Natural Gas Fired Combined Cycle,115,0.759,4,16
52088,Texas City Power Plant,GEN4,Natural Gas Fired Combined Cycle,115,0.759,4,16
52120,Freeport Energy,G-37,Natural Gas Fired Combustion Turbine,65.9,13.18,1,1
52120,Freeport Energy,G-61,Natural Gas Fired Combined Cycle,76.1,0.50226,4,16
52120,Freeport Energy,G-63,Natural Gas Fired Combined Cycle,80,0.528,4,16
52120,Freeport Energy,G-64,Natural Gas Fired Combined Cycle,35,0.231,4,16
52120,Freeport Energy,G-65,Natural Gas Fired Combined Cycle,95.2,0.62832,4,16
52120,Freeport Energy,G-66,Natural Gas Fired Combined Cycle,106.5,0.7029,4,16
52120,Freeport Energy,G-67,Natural Gas Fired Combined Cycle,106.5,0.7029,4,16
52122,Wasson CO2 Removal Plant,GEN1,Natural Gas Fired Combustion Turbine,19,3.8,1,1
52132,Power Station 4,GEN1,Natural Gas Fired Combined Cycle,78,0.5148,4,16
52132,Power Station 4,GEN2,Natural Gas Fired Combined Cycle,78,0.5148,4,16
52132,Power Station 4,GEN3,Natural Gas Fired Combined Cycle,34,0.2244,4,16
52176,C R Wing Cogen Plant,GEN1,Natural Gas Fired Combined Cycle,71,0.4686,4,16
52176,C R Wing Cogen Plant,GEN2,Natural Gas Fired Combined Cycle,71,0.4686,4,16
52176,C R Wing Cogen Plant,GEN3,Natural Gas Fired Combined Cycle,70,0.462,4,16
54097,International Paper Texarkana Mill,GEN1,Wood/Wood Waste Biomass,25,0,1,1
54097,International Paper Texarkana Mill,GEN2,Wood/Wood Waste Biomass,40,0,1,1
54321,Goodyear Beaumont Chemical Plant,2N80,Natural Gas Fired Combustion Turbine,4.5,0.9,1,1
54321,Goodyear Beaumont Chemical Plant,3N80,Natural Gas Steam Turbine,13.5,0.0729,8,64
54321,Goodyear Beaumont Chemical Plant,N802,Natural Gas Fired Combustion Turbine,4.5,0.9,1,1
54321,Goodyear Beaumont Chemical Plant,N803,Natural Gas Fired Combustion Turbine,4.5,0.9,1,1
54321,Goodyear Beaumont Chemical Plant,N804,Natural Gas Fired Combustion Turbine,4.5,0.9,1,1
54330,Westhollow Technology Center,1,Natural Gas Fired Combustion Turbine,3.7,0.74,1,1
54338,Rio Grande Valley Sugar Growers,GENA,Other Waste Biomass,2.5,0,1,1
54338,Rio Grande Valley Sugar Growers,GENB,Other Waste Biomass,2.5,0,1,1
54338,Rio Grande Valley Sugar Growers,GENC,Other Waste Biomass,2.5,0,1,1
54338,Rio Grande Valley Sugar Growers,GEND,Other Waste Biomass,10,0,1,1
54338,Rio Grande Valley Sugar Growers,GENE,Petroleum Liquids,1.4,0,1,1
54364,Works 4,L1G,Petroleum Liquids,2,0,1,1
54364,Works 4,L1PG,Petroleum Liquids,0.9,0,1,1
54364,Works 4,L2G,Petroleum Liquids,2,0,1,1
54520,Village Creek Water Reclamation Facility,SD1,Natural Gas Internal Combustion Engine,0.9,0.225,1,1
54520,Village Creek Water Reclamation Facility,SD2,Natural Gas Internal Combustion Engine,0.9,0.225,1,1
54520,Village Creek Water Reclamation Facility,TG1,Natural Gas Fired Combustion Turbine,5.3,1.06,1,1
54520,Village Creek Water Reclamation Facility,TG2,Other Waste Biomass,5.3,0,1,1
54628,Phelps Dodge Refining,2607,Natural Gas Fired Combustion Turbine,3,0.6,1,1
54628,Phelps Dodge Refining,2608,Natural Gas Fired Combustion Turbine,3,0.6,1,1
54628,Phelps Dodge Refining,3001,Natural Gas Fired Combustion Turbine,3.8,0.76,1,1
54628,Phelps Dodge Refining,3002,Natural Gas Fired Combustion Turbine,3.8,0.76,1,1
54628,Phelps Dodge Refining,3003,Natural Gas Fired Combustion Turbine,3.8,0.76,1,1
54637,JCO Oxides Olefins Plant,GCG1,Natural Gas Fired Combustion Turbine,35.5,7.1,1,1
54637,JCO Oxides Olefins Plant,GCG2,Natural Gas Fired Combustion Turbine,35.5,7.1,1,1
54676,Oyster Creek Unit VIII,G81,Natural Gas Fired Combined Cycle,90,0.594,4,16
54676,Oyster Creek Unit VIII,G82,Natural Gas Fired Combined Cycle,90,0.594,4,16
54676,Oyster Creek Unit VIII,G83,Natural Gas Fired Combined Cycle,90,0.594,4,16
54676,Oyster Creek Unit VIII,G84,Natural Gas Fired Combined Cycle,160,1.056,4,16
54748,Port Neches Plant,G1,Natural Gas Fired Combustion Turbine,30.5,6.1,1,1
54817,Johnson County,GT-1,Natural Gas Fired Combined Cycle,174,1.1484,4,16
54817,Johnson County,ST-1,Natural Gas Fired Combined Cycle,104,0.6864,4,16
54979,Big Spring Wind Power Facility,WIND,Onshore Wind Turbine,34.3,0,1,1
55015,Sweeny Cogen Facility,GEN1,Natural Gas Fired Combustion Turbine,126,25.2,1,1
55015,Sweeny Cogen Facility,GEN2,Natural Gas Fired Combustion Turbine,126,25.2,1,1
55015,Sweeny Cogen Facility,GEN3,Natural Gas Fired Combustion Turbine,126,25.2,1,1
55015,Sweeny Cogen Facility,GEN4,Natural Gas Fired Combustion Turbine,126,25.2,1,1
55025,Yates Gas Plant,GEN1,Natural Gas Fired Combustion Turbine,2.8,0.56,1,1
55025,Yates Gas Plant,GEN2,Natural Gas Fired Combustion Turbine,2.8,0.56,1,1
55047,Pasadena Cogeneration,CTG1,Natural Gas Fired Combined Cycle,175,1.155,4,16
55047,Pasadena Cogeneration,CTG2,Natural Gas Fired Combined Cycle,185,1.221,4,16
55047,Pasadena Cogeneration,CTG3,Natural Gas Fired Combined Cycle,185,1.221,4,16
55047,Pasadena Cogeneration,STG1,Natural Gas Fired Combined Cycle,85,0.561,4,16
55047,Pasadena Cogeneration,STG2,Natural Gas Fired Combined Cycle,185,1.221,4,16
55052,Jameson Gas Processing Plant,620,Natural Gas Internal Combustion Engine,0.4,0.1,1,1
55052,Jameson Gas Processing Plant,621,Natural Gas Internal Combustion Engine,0.4,0.1,1,1
55052,Jameson Gas Processing Plant,622,Natural Gas Internal Combustion Engine,0.5,0.125,1,1
55052,Jameson Gas Processing Plant,GN410,Natural Gas Internal Combustion Engine,0.5,0.125,1,1
55053,Bridgeport Gas Processing Plant,14,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55053,Bridgeport Gas Processing Plant,15,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55053,Bridgeport Gas Processing Plant,16,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55053,Bridgeport Gas Processing Plant,17,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55053,Bridgeport Gas Processing Plant,2723,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55053,Bridgeport Gas Processing Plant,654,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55053,Bridgeport Gas Processing Plant,655,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55053,Bridgeport Gas Processing Plant,656,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55053,Bridgeport Gas Processing Plant,657,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55053,Bridgeport Gas Processing Plant,658,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55053,Bridgeport Gas Processing Plant,666,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55053,Bridgeport Gas Processing Plant,667,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55053,Bridgeport Gas Processing Plant,671,Natural Gas Internal Combustion Engine,0.8,0.2,1,1
55062,Tenaska Frontier Generation Station,GTG1,Natural Gas Fired Combined Cycle,177,1.1682,4,16
55062,Tenaska Frontier Generation Station,GTG2,Natural Gas Fired Combined Cycle,177,1.1682,4,16
55062,Tenaska Frontier Generation Station,GTG3,Natural Gas Fired Combined Cycle,177,1.1682,4,16
55062,Tenaska Frontier Generation Station,STG1,Natural Gas Fired Combined Cycle,395,2.607,4,16
55064,Black Hawk Station,UNT1,Natural Gas Fired Combustion Turbine,126.9,25.38,1,1
55064,Black Hawk Station,UNT2B,Natural Gas Fired Combustion Turbine,117,23.4,1,1
55065,Mustang Station,GEN1,Natural Gas Fired Combined Cycle,154,1.0164,4,16
55065,Mustang Station,GEN2,Natural Gas Fired Combined Cycle,153,1.0098,4,16
55065,Mustang Station,GEN3,Natural Gas Fired Combined Cycle,157,1.0362,4,16
55086,Gregory Power Plant,GT1A,Natural Gas Fired Combined Cycle,162,1.0692,4,16
55086,Gregory Power Plant,GT1B,Natural Gas Fired Combined Cycle,162,1.0692,4,16
55086,Gregory Power Plant,STG,Natural Gas Fired Combined Cycle,87,0.5742,4,16
55091,Midlothian Energy Facility,STK1,Natural Gas Fired Combined Cycle,260,1.716,4,16
55091,Midlothian Energy Facility,STK2,Natural Gas Fired Combined Cycle,260,1.716,4,16
55091,Midlothian Energy Facility,STK3,Natural Gas Fired Combined Cycle,260,1.716,4,16
55091,Midlothian Energy Facility,STK4,Natural Gas Fired Combined Cycle,259,1.7094,4,16
55091,Midlothian Energy Facility,STK5,Natural Gas Fired Combined Cycle,279,1.8414,4,16
55091,Midlothian Energy Facility,STK6,Natural Gas Fired Combined Cycle,284,1.8744,4,16
55097,Lamar Power Project,CTG1,Natural Gas Fired Combined Cycle,186,1.2276,4,16
55097,Lamar Power Project,CTG2,Natural Gas Fired Combined Cycle,178,1.1748,4,16
55097,Lamar Power Project,CTG3,Natural Gas Fired Combined Cycle,178,1.1748,4,16
55097,Lamar Power Project,CTG4,Natural Gas Fired Combined Cycle,186,1.2276,4,16
