Year,Month,Day,Period,Forecast_time,Coast,East,Far_West,North,North_Central,South_Central,Southern,West
2018,10,22,9,2018-10-22 09:00:00,7921.22900390625,1240.3782958984375,2653.42578125,767.2071533203125,8814.8984375,4559.64111328125,2137.606201171875,991.040771484375
2018,10,22,10,2018-10-22 10:00:00,8495.37890625,1333.1119384765625,2710.61083984375,811.8610229492188,9500.29296875,4568.38427734375,2197.68115234375,1050.0572509765623
2018,10,22,11,2018-10-22 11:00:00,8918.6494140625,1445.8917236328125,2753.90478515625,841.6224365234375,10353.3828125,4922.0830078125,2252.091064453125,1064.5992431640623
2018,10,22,12,2018-10-22 12:00:00,9312.2470703125,1446.937744140625,2800.213134765625,889.6102294921875,10696.240234375,4878.47998046875,2326.231201171875,1074.0804443359377
2018,10,22,13,2018-10-22 13:00:00,9288.3134765625,1466.3016357421875,2812.92041015625,886.21240234375,10839.896484375,5189.6044921875,2381.154296875,1053.697265625
2018,10,22,14,2018-10-22 14:00:00,9685.3720703125,1413.1368408203125,2829.454345703125,886.7666625976562,10635.765625,5313.65234375,2491.13232421875,1028.8914794921877
2018,10,22,15,2018-10-22 15:00:00,9648.0673828125,1339.322265625,2859.469482421875,886.3864135742188,10494.4892578125,5126.9365234375,2577.083984375,1034.16845703125
2018,10,22,16,2018-10-22 16:00:00,9512.6259765625,1320.2996826171875,2808.880859375,923.400146484375,10605.716796875,5312.88720703125,2463.314697265625,1019.3961791992188
2018,10,22,17,2018-10-22 17:00:00,9735.21484375,1331.1549072265625,2808.006103515625,896.5324096679688,10750.0986328125,5199.44140625,2490.860595703125,1020.5154418945312
2018,10,22,18,2018-10-22 18:00:00,9569.322265625,1347.78857421875,2781.8251953125,867.5111083984375,10778.19140625,5220.31298828125,2495.17626953125,1010.6527099609376
2018,10,22,19,2018-10-22 19:00:00,9794.884765625,1364.4063720703125,2782.74365234375,834.6527709960938,10793.7724609375,5443.61669921875,2468.2421875,1010.4191284179688
2018,10,22,20,2018-10-22 20:00:00,9741.9169921875,1381.17724609375,2768.2763671875,768.4464721679688,10556.3427734375,5441.76513671875,2601.706787109375,996.0125122070312
2018,10,22,21,2018-10-22 21:00:00,9809.8740234375,1383.3548583984375,2783.40966796875,775.2857055664062,10639.5771484375,5465.56005859375,2597.709716796875,1021.9756469726562
2018,10,22,22,2018-10-22 22:00:00,9892.810546875,1443.936767578125,2788.5029296875,824.0281372070312,10872.4619140625,5108.96728515625,2565.05517578125,1045.548828125
2018,10,22,23,2018-10-22 23:00:00,9868.5302734375,1429.2752685546875,2815.030517578125,857.9937744140625,10923.171875,5616.71630859375,2386.306396484375,1040.36328125
2018,10,23,0,2018-10-23 00:00:00,9851.6298828125,1431.798828125,2816.894287109375,763.12109375,10952.0283203125,5107.75439453125,2645.67333984375,1060.135986328125
2018,10,23,1,2018-10-23 01:00:00,9686.046875,1344.141845703125,2771.59912109375,786.8230590820312,10622.802734375,5682.10107421875,2698.081787109375,1050.2884521484377
2018,10,23,2,2018-10-23 02:00:00,9302.1982421875,1295.85009765625,2706.573974609375,777.6881713867188,10396.9619140625,4931.19677734375,2596.17578125,970.2452392578124
2018,10,23,3,2018-10-23 03:00:00,9030.5751953125,1202.200439453125,2624.31396484375,648.53076171875,9801.416015625,5117.0888671875,2441.16650390625,918.3027954101562
2018,10,23,4,2018-10-23 04:00:00,8527.380859375,1088.3001708984377,2561.94091796875,590.9647216796875,9219.3310546875,4068.88525390625,2320.62451171875,906.2630615234376
2018,10,23,5,2018-10-23 05:00:00,8213.634765625,1107.918701171875,2548.243896484375,644.4697265625,8760.798828125,4257.24169921875,2263.5576171875,821.8888549804688
2018,10,23,6,2018-10-23 06:00:00,8376.923828125,1097.1788330078123,2614.113037109375,623.5056762695312,8120.79736328125,4404.99658203125,2229.28759765625,901.9468383789062
2018,10,23,7,2018-10-23 07:00:00,8333.0400390625,1102.8875732421877,2632.29248046875,616.3424682617188,8048.2080078125,4491.06396484375,2199.545654296875,899.632568359375
2018,10,23,8,2018-10-23 08:00:00,8504.5087890625,1118.4998779296877,2598.5361328125,636.5180053710938,8167.95751953125,4814.47119140625,2266.931884765625,919.962158203125
2018,10,23,9,2018-10-23 09:00:00,8856.646484375,1152.09033203125,2668.396240234375,735.3836059570312,8838.8759765625,4600.076171875,2310.299560546875,959.5081176757812
2018,10,23,10,2018-10-23 10:00:00,8971.541015625,1319.7637939453125,2735.09228515625,777.7453002929688,9806.5556640625,5170.50732421875,2425.345458984375,1006.1591186523438
2018,10,23,11,2018-10-23 11:00:00,9357.923828125,1394.793212890625,2801.39892578125,828.6130981445312,11096.7724609375,5487.384765625,2497.927734375,1048.2557373046877
2018,10,23,12,2018-10-23 12:00:00,9681.3408203125,1397.50830078125,2840.660888671875,853.60302734375,10689.1015625,5466.45166015625,2637.787109375,1070.669677734375
2018,10,23,13,2018-10-23 13:00:00,9833.6796875,1382.287109375,2849.660400390625,875.1661987304688,10768.3447265625,5509.71435546875,2623.014404296875,1063.5887451171877
2018,10,23,14,2018-10-23 14:00:00,9804.06640625,1403.9237060546875,2859.97802734375,858.3060913085938,11084.640625,5553.06005859375,2620.023681640625,1024.699951171875
2018,10,23,15,2018-10-23 15:00:00,10018.1328125,1370.8768310546875,2848.556640625,881.383056640625,11112.33984375,5557.54833984375,2674.720458984375,1034.873046875
2018,10,23,16,2018-10-23 16:00:00,10063.1796875,1318.3953857421875,2875.32568359375,874.8421630859375,11149.6826171875,5510.6513671875,2633.40966796875,1017.8143310546876
2018,10,23,17,2018-10-23 17:00:00,10216.4814453125,1339.5191650390625,2865.3359375,881.8290405273438,11045.484375,5476.49365234375,2680.89892578125,1018.5203857421876
2018,10,23,18,2018-10-23 18:00:00,10003.0439453125,1335.6669921875,2821.50439453125,858.9850463867188,11239.2490234375,5480.0986328125,2685.86572265625,1019.5711059570312
2018,10,23,19,2018-10-23 19:00:00,10391.9013671875,1377.898681640625,2818.155029296875,845.5352783203125,11154.6357421875,5623.12841796875,2728.216064453125,1031.499755859375
2018,10,23,20,2018-10-23 20:00:00,10283.45703125,1337.188720703125,2812.19873046875,783.7659912109375,10919.1328125,5502.24658203125,2701.17138671875,1039.745361328125
2018,10,23,21,2018-10-23 21:00:00,10053.9951171875,1402.0467529296875,2815.349609375,866.9335327148438,11169.0,5707.2802734375,2539.197021484375,1048.2603759765623
2018,10,23,22,2018-10-23 22:00:00,10103.447265625,1413.780517578125,2812.542236328125,852.8298950195312,11486.447265625,5518.9833984375,2771.7783203125,1059.9803466796877
2018,10,23,23,2018-10-23 23:00:00,10294.828125,1435.2137451171875,2822.4794921875,867.7135620117188,11561.478515625,5930.796875,2787.936767578125,1076.120361328125
2018,10,24,0,2018-10-24 00:00:00,10063.96484375,1419.333984375,2806.788330078125,884.9887084960938,11825.41796875,6000.1943359375,2729.87451171875,1082.7386474609377
2018,10,24,1,2018-10-24 01:00:00,10067.0849609375,1357.6533203125,2770.435791015625,794.35205078125,11493.3388671875,5803.50634765625,2787.379638671875,1072.0843505859377
2018,10,24,2,2018-10-24 02:00:00,9704.021484375,1320.490478515625,2703.255615234375,792.7281494140625,11047.3388671875,5689.5546875,2619.616455078125,1016.1910400390624
2018,10,24,3,2018-10-24 03:00:00,9727.439453125,1297.3175048828125,2628.40283203125,770.15283203125,10214.970703125,5366.08935546875,2450.349609375,942.2929077148438
2018,10,24,4,2018-10-24 04:00:00,9182.9375,1132.972412109375,2585.04150390625,646.5486450195312,9879.9951171875,4970.658203125,2298.929931640625,894.4535522460938
2018,10,24,5,2018-10-24 05:00:00,8651.708984375,1091.0111083984377,2549.948974609375,696.4425659179688,9328.279296875,4806.8916015625,2176.448974609375,858.986572265625
2018,10,24,6,2018-10-24 06:00:00,8304.9140625,1118.1484375,2623.751708984375,616.3043212890625,8131.1376953125,4360.96875,2234.01025390625,908.78857421875
2018,10,24,7,2018-10-24 07:00:00,8214.3427734375,1109.9210205078123,2631.9013671875,603.5280151367188,7961.55078125,4114.1728515625,2181.274169921875,903.4522094726562
2018,10,24,8,2018-10-24 08:00:00,8377.1142578125,1107.17236328125,2608.2275390625,615.3173828125,8064.85498046875,4484.439453125,2347.22021484375,919.3866577148438
2018,10,24,9,2018-10-24 09:00:00,8849.9931640625,1135.7672119140625,2670.73974609375,636.4547729492188,8679.560546875,4810.607421875,2444.651123046875,966.0618896484376
2018,10,24,10,2018-10-24 10:00:00,9144.1083984375,1311.00390625,2750.503173828125,683.9645385742188,9541.34375,5145.83349609375,2580.5087890625,1026.0654296875
2018,10,24,11,2018-10-24 11:00:00,9582.5849609375,1382.246337890625,2796.91748046875,736.5961303710938,10598.0419921875,5529.22314453125,2618.976806640625,1098.02685546875
2018,10,24,12,2018-10-24 12:00:00,9817.349609375,1372.8509521484375,2844.3154296875,826.3717041015625,10661.845703125,5614.17626953125,2799.595458984375,1132.2822265625
2018,10,24,13,2018-10-24 13:00:00,10116.9599609375,1347.499267578125,2839.177978515625,761.2559204101562,10811.556640625,5510.88427734375,2710.2138671875,1125.793701171875
2018,10,24,14,2018-10-24 14:00:00,10303.4287109375,1383.4073486328125,2824.090576171875,747.8386840820312,11065.37109375,5653.53125,2822.006103515625,1098.472900390625
2018,10,24,15,2018-10-24 15:00:00,10299.38671875,1350.0994873046875,2831.274658203125,853.9497680664062,11254.978515625,5669.41552734375,2894.875244140625,1130.5625
2018,10,24,16,2018-10-24 16:00:00,10343.1220703125,1334.52392578125,2828.184814453125,863.1660766601562,11250.06640625,5625.7177734375,2783.650146484375,1094.1063232421877
2018,10,24,17,2018-10-24 17:00:00,10396.240234375,1339.0172119140625,2824.04736328125,862.1270141601562,11057.0556640625,5582.07568359375,2868.766357421875,1081.92578125
2018,10,24,18,2018-10-24 18:00:00,10635.5791015625,1315.198974609375,2792.38525390625,748.7349853515625,11086.19140625,5624.33154296875,2945.24755859375,1059.2574462890623
2018,10,24,19,2018-10-24 19:00:00,10635.20703125,1370.0833740234375,2798.806884765625,774.1542358398438,11008.4384765625,5652.42919921875,2903.739501953125,1054.1385498046877
2018,10,24,20,2018-10-24 20:00:00,10547.638671875,1354.423828125,2776.96240234375,787.7640991210938,10781.7646484375,5641.09912109375,2945.82763671875,1048.6898193359377
2018,10,24,21,2018-10-24 21:00:00,10512.3125,1389.5045166015625,2791.564453125,787.7550659179688,10992.7919921875,5647.955078125,2929.670166015625,1055.149169921875
2018,10,24,22,2018-10-24 22:00:00,10567.8603515625,1403.59375,2785.90380859375,777.6864013671875,11411.201171875,5749.90673828125,3025.8193359375,1073.6044921875
2018,10,24,23,2018-10-24 23:00:00,10513.134765625,1451.84130859375,2796.650390625,805.02197265625,11640.3818359375,6043.74658203125,3045.655029296875,1088.9473876953123
2018,10,25,0,2018-10-25 00:00:00,10506.2412109375,1453.8516845703125,2796.874755859375,799.05078125,12065.8330078125,6084.60986328125,3043.1494140625,1116.304443359375
2018,10,25,1,2018-10-25 01:00:00,10415.3125,1380.211669921875,2756.7822265625,786.5257568359375,11560.685546875,5987.7763671875,2984.3447265625,1122.4901123046877
2018,10,25,2,2018-10-25 02:00:00,10210.8525390625,1324.470458984375,2719.87744140625,751.9461669921875,11246.091796875,5830.40478515625,2802.387451171875,1073.5390625
2018,10,25,3,2018-10-25 03:00:00,9558.1376953125,1289.4154052734375,2650.822998046875,706.6597290039062,10544.47265625,5415.8916015625,2625.4248046875,1003.3048095703124
2018,10,25,4,2018-10-25 04:00:00,9475.73046875,1231.1043701171875,2595.122314453125,655.4241333007812,9531.875,5092.07958984375,2472.71142578125,959.646240234375
2018,10,25,5,2018-10-25 05:00:00,9071.119140625,1121.456787109375,2560.791015625,624.9716186523438,9327.1953125,4763.30419921875,2335.366455078125,903.4820556640624
2018,10,25,6,2018-10-25 06:00:00,8348.49609375,1179.918701171875,2689.822998046875,723.6767578125,8623.640625,4486.568359375,2098.241455078125,962.4330444335938
2018,10,25,7,2018-10-25 07:00:00,8165.58740234375,1151.6680908203125,2682.028076171875,712.4617919921875,8445.083984375,4379.89697265625,2032.6099853515625,931.1585693359376
2018,10,25,8,2018-10-25 08:00:00,8348.5,1146.959716796875,2676.606201171875,739.3428955078125,8366.4345703125,4429.798828125,2186.904541015625,954.813232421875
2018,10,25,9,2018-10-25 09:00:00,8652.0615234375,1154.4481201171875,2724.65673828125,762.0440063476562,8712.9619140625,5024.57470703125,2297.48583984375,1003.7449951171876
2018,10,25,10,2018-10-25 10:00:00,8993.3037109375,1298.1708984375,2810.59228515625,783.564453125,9576.5986328125,5139.6376953125,2481.961181640625,1089.916748046875
2018,10,25,11,2018-10-25 11:00:00,9599.2001953125,1360.550048828125,2866.94189453125,847.2564697265625,10108.927734375,5419.10205078125,2572.9287109375,1158.2596435546875
2018,10,25,12,2018-10-25 12:00:00,9938.8154296875,1385.6893310546875,2940.780029296875,869.5538940429688,10807.369140625,5555.91064453125,2784.669189453125,1194.5394287109375
2018,10,25,13,2018-10-25 13:00:00,10261.9619140625,1400.4727783203125,2935.919677734375,891.5632934570312,11050.6240234375,5617.15087890625,2644.729736328125,1196.8125
2018,10,25,14,2018-10-25 14:00:00,10368.5146484375,1444.6363525390625,2907.17236328125,911.5870971679688,11329.294921875,5712.3251953125,2798.76318359375,1180.2813720703125
2018,10,25,15,2018-10-25 15:00:00,10535.0185546875,1427.7750244140625,2922.1796875,907.044677734375,11178.9296875,5726.2861328125,2952.672119140625,1200.30126953125
2018,10,25,16,2018-10-25 16:00:00,10544.94140625,1412.6572265625,2917.734375,904.5286254882812,11355.197265625,5661.30615234375,2783.680908203125,1156.662353515625
2018,10,25,17,2018-10-25 17:00:00,10928.453125,1416.685302734375,2935.354248046875,879.4520263671875,11266.7294921875,5703.61669921875,2927.6611328125,1145.6497802734375
2018,10,25,18,2018-10-25 18:00:00,11170.1865234375,1392.826904296875,2907.271240234375,889.8043823242188,11338.84375,5764.58203125,3051.147216796875,1144.57275390625
2018,10,25,19,2018-10-25 19:00:00,10825.3056640625,1471.7449951171875,2918.342529296875,851.6047973632812,11182.6796875,5884.15576171875,2973.0947265625,1140.43310546875
2018,10,25,20,2018-10-25 20:00:00,10765.580078125,1473.9197998046875,2889.861572265625,824.3948974609375,10940.390625,6129.16015625,2979.90087890625,1151.3187255859375
2018,10,25,21,2018-10-25 21:00:00,10743.3251953125,1477.141845703125,2900.142822265625,824.8919677734375,11148.93359375,5870.5732421875,3003.00439453125,1145.9537353515625
2018,10,25,22,2018-10-25 22:00:00,10845.51171875,1450.51318359375,2899.295654296875,808.4795532226562,11388.3583984375,6014.80712890625,3046.659423828125,1152.8597412109375
2018,10,25,23,2018-10-25 23:00:00,10551.9892578125,1506.6495361328125,2913.88525390625,820.9739379882812,11585.275390625,6250.64794921875,3030.098388671875,1164.1968994140625
2018,10,26,0,2018-10-26 00:00:00,10469.6650390625,1544.3553466796875,2913.0791015625,812.9222412109375,11679.23828125,6360.966796875,3083.364013671875,1181.2015380859375
